"title","date_posted","position","location","url","District","Archive_Date"
"MS or Assistant Coach/Sponsor",NA,NA,NA,"https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Activities Director",NA,NA,"8/1/2024","https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Elementary Classroom Teacher K-4",NA,NA,"08/16/2024","https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Elementary Music Teacher","2024-01-25",NA,"Poplar Elementary School","https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Technology Education Teacher","2022-07-14",NA,"Poplar High School
(High-Needs School)","https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Social Studies Teacher (Grades 9-12)","2023-10-30",NA,"Poplar High School
(High-Needs School)","https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Guidance Counselor","2024-01-14",NA,"Poplar Middle School
(High-Needs School)","https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Special Education Teacher (Grades K-12)","2024-02-23",NA,"Poplar Schools
(High-Needs School)","https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Speech Pathologist","2024-01-13",NA,"Poplar Schools
(High-Needs School)","https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Paraprofessional","2022-07-14",NA,"Poplar Schools
(High-Needs School)","https://www.applitrack.com/poplar/onlineapp/default.aspx","Poplar Public Schools","2026-08-07"
"Toddler Teacher","2026-05-13",NA,"Early Education Center","https://www.applitrack.com/fairview/onlineapp/default.aspx","Fairview Public Schools","2026-08-07"
"Preschool Teacher","2026-05-13",NA,"Early Education Center","https://www.applitrack.com/fairview/onlineapp/default.aspx","Fairview Public Schools","2026-08-07"
"Long-term Substitute Monitor",NA,NA,"09/01/2026","https://www.applitrack.com/fairview/onlineapp/default.aspx","Fairview Public Schools","2026-08-07"
"Monitor",NA,NA,"08/20/2026","https://www.applitrack.com/fairview/onlineapp/default.aspx","Fairview Public Schools","2026-08-07"
"Educational Aide (5 positions)","2026-07-20",NA,"District Wide","https://www.applitrack.com/fairview/onlineapp/default.aspx","Fairview Public Schools","2026-08-07"
"English Language Learner (ELL) Tutor",NA,NA,"Immediately","https://www.applitrack.com/fairview/onlineapp/default.aspx","Fairview Public Schools","2026-08-07"
"Building Substitute Teacher","2026-07-20",NA,"Lewis F. Mayer Middle School/Fairview High School","https://www.applitrack.com/fairview/onlineapp/default.aspx","Fairview Public Schools","2026-08-07"
"Coaching Positions-Head Wrestling Coach","2026-04-24",NA,"Rocky Boy Jr. & Sr. High School","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Assistant Jr. High School Football Coaches (2)","2026-06-01",NA,"Rocky Boy Jr. & Sr. High School","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Head Jr. High Wrestling Coach","2026-06-01",NA,"Rocky Boy Jr. & Sr. High School","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Assistant Jr. High Track Coach","2026-06-01",NA,"Rocky Boy Jr. & Sr. High School","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Assistant Jr. High Volleyball Coaches (2)","2026-06-01",NA,"Rocky Boy Jr. & Sr. High School","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Elementary School Teacher - 5th Grade",NA,NA,"07/28/2026","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Elementary School Teacher -4th Grade",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Rocky Boy School Cree Enhancement Program- Pre-School Teacher",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"21st Century Grant Coordinator",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"K-12 Paraprofessional",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"(1) K-8 1st Grade",NA,NA,"07/21/2026","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Cree Enhancement Preschool Teacher",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Rocky Boy School Cree Enhancement Program-Project Coordinator/Teacher",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Copy Of Pre -K Teacher","2026-01-22",NA,"Rocky Boy Elementary School","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"(1) Food Service Aide",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"(2) Head Start Custodian",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Health Manager",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Head Start Family Service Advocate",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Early Head Start Educators (2)","2026-07-22",NA,"Rocky Boy Head Start","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Early Head Start Educators","2025-12-16",NA,"Rocky Boy Head Start","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Head Start Cook","2026-04-01",NA,"Rocky Boy Head Start","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"(2) Head Start Cooks","2026-07-22",NA,"Rocky Boy Head Start","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Head Start Teacher","2026-04-01",NA,"Rocky Boy Head Start","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"(3) Head Start PT Bus Drivers","2026-04-02",NA,"Rocky Boy Head Start","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Rocky Boy School 7-12 Family and Consumer Sciences","2026-04-01",NA,"Rocky Boy Jr. & Sr. High School","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"K-12 Custodian (2)","2026-07-22",NA,"Rocky Boy Jr. & Sr. High School","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"(2) K-12 Paraprofessional",NA,NA,NA,"https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"(2) Part-Time Bus Drivers/Custodians","2026-07-22",NA,"Rocky Boy School Transportation","https://www.applitrack.com/rockyboy/onlineapp/default.aspx","Rocky Boy Public Schools","2026-08-07"
"Substitute School Secretary","2026-08-06",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5874822","Whitefish School District","2026-08-07"
"Lunch Supervisor/District Support Personnel (Part-time)","2026-07-28",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5857971","Whitefish School District","2026-08-07"
"Custodian-Performing Arts Center (Part-Time)","2026-07-15",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5834379","Whitefish School District","2026-08-07"
"WMS Special Education Paraeducator (multiple positions)","2026-07-14",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5832175","Whitefish School District","2026-08-07"
"WMS Special Education Teacher (Structured Learning)","2026-07-09",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5825711","Whitefish School District","2026-08-07"
"Food Service","2026-06-17",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5788196","Whitefish School District","2026-08-07"
"School Psychologist .5 FTE (beginning 26/27)","2026-06-10",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5773491","Whitefish School District","2026-08-07"
"WHS Assistant Wrestling Coach","2026-05-08",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5702620","Whitefish School District","2026-08-07"
"WHS Special Education Teacher-Extended Resource (beginning 26/27) Multiple Positions","2026-03-04",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5568958","Whitefish School District","2026-08-07"
"Special Education Paraeducator (beginning 26/27) - multiple positions","2026-03-03",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5566328","Whitefish School District","2026-08-07"
"Crossing Guards (1 WMS, 1 Muldown)","2026-01-21",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5506878","Whitefish School District","2026-08-07"
"Substitute Custodian","2025-02-26",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/5005408","Whitefish School District","2026-08-07"
"Guest Teacher","2021-09-21",NA,"Whitefish, Montana","https://whitefishschools.schoolspring.com/jobs/4863703","Whitefish School District","2026-08-07"
"District Nurse","2026-06-25",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/5803798","Lewistown Public Schools","2026-08-07"
"Fergus High School Head Cheer Coach","2026-06-10",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/5775816","Lewistown Public Schools","2026-08-07"
"Lewistown Junior High School Head and Assistant Volleyball Coaches","2026-06-10",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/5775803","Lewistown Public Schools","2026-08-07"
"Food Service","2026-05-15",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/5718971","Lewistown Public Schools","2026-08-07"
"Coaches","2026-04-22",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/5873503","Lewistown Public Schools","2026-08-07"
"Custodian - Lewis &amp; Clark Elementary","2026-02-13",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/5547070","Lewistown Public Schools","2026-08-07"
"Custodian - FHS","2025-03-31",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/5070784","Lewistown Public Schools","2026-08-07"
"Bus Driver - Route 4 - 4hrs/day","2024-08-07",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/4745811","Lewistown Public Schools","2026-08-07"
"Substitute Bus Driver","2023-09-27",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/4409755","Lewistown Public Schools","2026-08-07"
"Guest or Substitute Teacher","2021-09-16",NA,"Lewistown, Montana","https://lewistown.schoolspring.com/jobs/4831393","Lewistown Public Schools","2026-08-07"
"General Education Aide","2026-08-07",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5869899","Laurel Public Schools","2026-08-07"
"Bus Driver","2026-07-20",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5838370","Laurel Public Schools","2026-08-07"
"Middle School Boys Basketball Coach","2026-07-14",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5825438","Laurel Public Schools","2026-08-07"
"Middle School Track Coach","2026-07-14",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5825431","Laurel Public Schools","2026-08-07"
"Teacher for the Visually Impaired","2026-07-13",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5823118","Laurel Public Schools","2026-08-07"
"High School Assistant Wrestling Coach","2026-06-29",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5801094","Laurel Public Schools","2026-08-07"
"26-27 Special Education Teacher - ECS/Adult Transition/Homebound","2026-06-11",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5767804","Laurel Public Schools","2026-08-07"
"Security","2026-05-29",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5737326","Laurel Public Schools","2026-08-07"
"Specialized Needs Aide","2026-05-04",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5682188","Laurel Public Schools","2026-08-07"
"26-27 Substitute","2026-04-24",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5660181","Laurel Public Schools","2026-08-07"
"Seasonal Groundskeeper","2026-03-19",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5589475","Laurel Public Schools","2026-08-07"
"Bus Aide","2026-03-12",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5576634","Laurel Public Schools","2026-08-07"
"High School Assistant Volleyball Coach","2026-02-15",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5535480","Laurel Public Schools","2026-08-07"
"26-27 Speech Language Pathologist","2026-02-13",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5532286","Laurel Public Schools","2026-08-07"
"High School Assistant Football Coach","2026-02-05",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5520143","Laurel Public Schools","2026-08-07"
"Physical Therapist","2026-01-15",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5134174","Laurel Public Schools","2026-08-07"
"Speech Language Pathologist","2025-06-21",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5246053","Laurel Public Schools","2026-08-07"
"Middle School Football Coach","2025-05-22",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5176765","Laurel Public Schools","2026-08-07"
"Foreign Language Interpreter","2024-11-24",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/4880860","Laurel Public Schools","2026-08-07"
"School Psychologist","2024-06-16",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5007605","Laurel Public Schools","2026-08-07"
"Community Education","2022-09-12",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5007604","Laurel Public Schools","2026-08-07"
"Substitute Bus Driver","2019-02-13",NA,"Laurel, Montana","https://laurel.schoolspring.com/jobs/5007601","Laurel Public Schools","2026-08-07"
"Custodian","2026-08-05",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5873272","Ronan Public Schools","2026-08-07"
"Full Time Substitute - District Wide","2026-07-01",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5855159","Ronan Public Schools","2026-08-07"
"KWH Teacher ~ Physical Education ~ 2026-2027","2026-07-01",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5813122","Ronan Public Schools","2026-08-07"
"RMS Teacher ~ Salish and/or Kootenai Language ~ 2026-27","2026-06-23",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5797647","Ronan Public Schools","2026-08-07"
"Coach ~ Assistant Baseball ~ RHS","2026-06-23",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5796614","Ronan Public Schools","2026-08-07"
"Coach ~ Assistant Football ~ RMS","2026-06-02",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5755518","Ronan Public Schools","2026-08-07"
"Coach ~ Assistant Girls Basketball ~ RMS","2026-05-21",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5732320","Ronan Public Schools","2026-08-07"
"RMS Paraprofessional ~ 2026-2027","2026-05-18",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5721295","Ronan Public Schools","2026-08-07"
"Speech Pathologist","2026-05-18",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5720823","Ronan Public Schools","2026-08-07"
"RHS Teacher ~ Science 2026-2027","2026-05-14",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5713714","Ronan Public Schools","2026-08-07"
"RHS Teacher ~ Vo/Ag 2026-2027","2026-05-04",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5689053","Ronan Public Schools","2026-08-07"
"KWH Elementary Teacher ~ 2026-2027","2026-04-23",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5664866","Ronan Public Schools","2026-08-07"
"Substitute Custodian","2026-04-02",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5624549","Ronan Public Schools","2026-08-07"
"KWH Paraprofessional","2026-04-02",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5624542","Ronan Public Schools","2026-08-07"
"RMS Teacher ~ Special Education ~ 2026-2027","2026-04-01",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5624560","Ronan Public Schools","2026-08-07"
"Food Service Assistant Cook","2026-03-30",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5616945","Ronan Public Schools","2026-08-07"
"Coach ~ Assistant Football ~ RHS","2026-01-28",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5516680","Ronan Public Schools","2026-08-07"
"Food Service Substitute","2025-12-16",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/5473468","Ronan Public Schools","2026-08-07"
"Substitute Teacher","2024-05-31",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/4975392","Ronan Public Schools","2026-08-07"
"Substitute School Bus Driver","2024-05-31",NA,"Ronan, Montana","https://ronan.schoolspring.com/jobs/4955037","Ronan Public Schools","2026-08-07"
"BUS - DRIVER","2026-06-29",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/a76ba87a-ff37-4194-9f9d-b47800b87221","Kalispell Public Schools","2026-08-07"
"BUS MONITOR","2025-07-30",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/fb8d984e-510d-4fb8-baa4-b32a00a7554a","Kalispell Public Schools","2026-08-07"
"CENTRAL OFFICE STUDENT INTERN","2026-08-06",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/e43f8efe-7385-458d-a8a3-b49e0100988c","Kalispell Public Schools","2026-08-07"
"CHARTER SCHOOL STUDENT SERVICES COORD","2026-03-18",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/febce873-cfcc-42ec-9af1-b41100b822fc","Kalispell Public Schools","2026-08-07"
"COMMUNICATIONS COORD.","2026-06-26",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/e05cc591-d5a4-450f-aa05-b475010b5d4d","Kalispell Public Schools","2026-08-07"
"ES - TECH","2025-09-11",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/df36c559-2abc-431a-9e96-b35500a86f52","Kalispell Public Schools","2026-08-07"
"FOOD SERVICE II","2025-11-04",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/f676d581-5aac-48df-b4b7-b38b00e61e14","Kalispell Public Schools","2026-08-07"
"FOOD SERVICE LEAD","2025-09-03",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/67cc761b-c461-4932-a830-b34d00f47abe","Kalispell Public Schools","2026-08-07"
"LIBRARY MEDIA SPECIALIST","2026-06-03",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/7d0512cb-53c1-4e04-93a0-b45e010b9212","Kalispell Public Schools","2026-08-07"
"MAINTENANCE I - GROUNDS","2026-07-02",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/2c5fb5ac-b826-40be-a33b-b47b00fb3562","Kalispell Public Schools","2026-08-07"
"Misc - GIFTED & TALENTED COORDINATOR","2026-03-30",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/7a2844c9-b774-40b0-aa21-b41d0104ac39","Kalispell Public Schools","2026-08-07"
"PARAPROFESSIONAL","2026-05-01",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/e080663a-53d2-434a-b5f1-b43d0112f117","Kalispell Public Schools","2026-08-07"
"PARAPROFESSIONAL","2026-06-15",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/b32f0a15-4632-463e-9988-b46a011e2e77","Kalispell Public Schools","2026-08-07"
"PARAPROFESSIONAL","2026-07-02",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/1df63116-05df-4dd8-bbb6-b47b00fa8b56","Kalispell Public Schools","2026-08-07"
"PARAPROFESSIONAL","2026-08-06",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/69407ac7-da5b-42b3-ba9f-b49e00ffc4fb","Kalispell Public Schools","2026-08-07"
"SE - PARAPROFESSIONAL","2026-03-19",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/ccd4a06d-dfa1-4b68-a701-b412010fc4ba","Kalispell Public Schools","2026-08-07"
"SE - PARAPROFESSIONAL","2026-08-06",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/5f173653-6428-409c-922f-b49e00fd622a","Kalispell Public Schools","2026-08-07"
"SE - PARAPROFESSIONAL - LS","2026-08-06",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/6b174af5-39fb-4df1-9ea7-b49e01025ea9","Kalispell Public Schools","2026-08-07"
"SE - PARAPROFESSIONAL - LS 19-21","2026-08-06",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/c84e3a0f-e141-4455-aa97-b49e00fe8900","Kalispell Public Schools","2026-08-07"
"SE - PHYSICAL THERAPIST","2026-06-12",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/a08b16ae-5150-431f-bd38-b46700af890a","Kalispell Public Schools","2026-08-07"
"SE - PSYCH","2026-06-30",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/70d848f3-eb6e-4f9b-a362-b31501109279","Kalispell Public Schools","2026-08-07"
"SE - SLP TEMP","2026-07-02",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/4f94a6ff-abcc-4241-8f98-b47b00f4b4a4","Kalispell Public Schools","2026-08-07"
"SE - TEACHER","2026-06-12",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/e2035868-5fb1-4a82-b743-b46700ad6b43","Kalispell Public Schools","2026-08-07"
"SE - TEACHER","2026-06-24",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/7002b309-06b0-4a4d-b763-b4730122750b","Kalispell Public Schools","2026-08-07"
"SE - TEACHER LS","2026-05-29",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/2299389d-20ca-49e5-9e4b-b459016795f1","Kalispell Public Schools","2026-08-07"
"SPECIAL PROJECTS - ACTIVITIES SUPERVISION","2026-02-27",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/0024190c-99b2-45e6-8d7f-b3fe00f5a8ea","Kalispell Public Schools","2026-08-07"
"STIPEND - BASEBALL HS ASSISTANT","2025-11-05",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/d24b31c6-5c8d-4a88-a7a6-b38c00bf7e9b","Kalispell Public Schools","2026-08-07"
"STIPEND - BPA ADVISOR","2026-05-27",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/75f781e1-e8e4-4d0f-9501-b457012c18ef","Kalispell Public Schools","2026-08-07"
"STIPEND - CROSS COUNTRY ASSISTAN","2026-07-02",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/2aa462c4-7346-44e5-9b3f-b47b00f9f6d1","Kalispell Public Schools","2026-08-07"
"STIPEND - FOOTBALL ASSISTANT JV","2026-02-27",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/1ab14277-9081-48d6-a7b0-b3fe00f45932","Kalispell Public Schools","2026-08-07"
"STIPEND - FOOTBALL FLAG ASST","2026-08-06",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/743fb8b5-36b2-4a50-a2bc-b49e01031c23","Kalispell Public Schools","2026-08-07"
"STIPEND - FOOTBALL FROSH","2026-05-27",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/c89921fa-6755-40c5-8023-b457012d13d8","Kalispell Public Schools","2026-08-07"
"STIPEND - FOOTBALL MS","2026-04-29",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/7e6823ff-e435-4e15-9204-b43b00b3d8ac","Kalispell Public Schools","2026-08-07"
"STIPEND - HOSA ADVISOR","2026-06-12",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/c0e027c6-4321-4839-8377-b46700af0874","Kalispell Public Schools","2026-08-07"
"STIPEND - INST. LEADER (DEPT. HEAD) HS SPED","2026-05-29",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/153de02d-48da-44ed-bd07-b4590168891f","Kalispell Public Schools","2026-08-07"
"STIPEND - SOCCER ASSISTANT JV","2026-04-22",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/818923c8-ab34-4034-9ae9-b43401142a90","Kalispell Public Schools","2026-08-07"
"STIPEND - SOFTBALL HS HEAD","2026-06-12",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/7421447d-4c72-4520-b8c7-b46700b11aac","Kalispell Public Schools","2026-08-07"
"STIPEND - SPEECH ASSISTANT","2026-06-12",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/ff4cea6c-86ff-46f9-8483-b46700adf462","Kalispell Public Schools","2026-08-07"
"STIPEND - SWIMMING ASSISTANT JV","2025-07-15",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/9e39b507-ef71-4110-9f92-b31b00a5b86d","Kalispell Public Schools","2026-08-07"
"STIPEND - SWIMMING ASSISTANT JV","2026-05-26",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/267a1dfe-b31b-49f5-ac82-b36900be1226","Kalispell Public Schools","2026-08-07"
"STIPEND - VOLLEYBALL ASSISTANT COACH(ES)","2026-05-05",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/edb7fde0-39c8-4dda-8eb2-b44101089b7f","Kalispell Public Schools","2026-08-07"
"STUDENT INTERN SCHOOL COORDINATOR","2026-08-06",NA,"Kalispell Public Schools","https://kalispellpublicschoolsmt.tylerportico.com/tess/citizen/jobs/job-list/2c6cf071-f0ab-458b-a9bf-b49e0101c781","Kalispell Public Schools","2026-08-07"
